comment_id,comment_text,like_count,reply_count,emojis
UgxenJhAcxXJpds5e8V4AaABAg,Elza xanımın şah əsəridir.ALLAH ömür versin!😢😢❤❤,2,0,😢😢❤❤
Ugx-QFb-SvCJkQW4nsl4AaABAg,2025in ilk günü ilk qulaq asdığım 🫠,3,2,🫠
UgxeRuIUI6qaG51Ish54AaABAg,Ne vaxtsa bu mahniya qulag assan ya da ne vaxtsa bu commenti gorsen seni sevirem bal. Sen bunu ne vaxt oxusan da deyismeyecey.,2,0,
UgyB8U328_O6VO7Hs4l4AaABAg,2025 qulaq asan var?,8,0,
UgyuxK-u1FHSxCFtuER4AaABAg,31.12.2024 son yorum…,3,0,
UgyQcThCD_yakSJPle14AaABAg,Vaxt çox tez keçir kim fikir verib 🙁,1,0,🙁
UgzQxfZzZIQZ06rtZLl4AaABAg,Özüm öz əllərimlə həyatımı p*x edəndən sonrakı durum...,2,0,
Ugy51v6tMqeN8mVkouV4AaABAg,İşlədəcək böyük günah...🥀,1,0,🥀
UgwaEJOebjxVRStZkGV4AaABAg,Möhtəşəm əsər,2,0,
UgwHDEtc9yhhotCSDiV4AaABAg,Bu olanlardan sonra bura gelenleee salam😢,1,0,😢
UgyXP_mgTBWYRlM7noF4AaABAg,Nə vaxtsa Elzanın mahnısını dinləyəcəyimi xəyal eləməzdim,2,0,
UgxViKfO0IV9PX-LfcJ4AaABAg,Elza xanım saf istedaddır. Çox orjinal insandır ❤,1,0,❤
UgxJPtm5MY1qXnVNfX14AaABAg,❤❤❤,0,0,❤❤❤
UgzKDKNktW8iuXYsbaF4AaABAg,1 milyon,1,0,
UgyKD3C-tEdAPZT0o7V4AaABAg,❤,1,0,❤
UgwraPtFLTIHNs08Mw54AaABAg,Не шедевр гозел махныдыр,0,0,
Ugx6qI-Att9xx9dQvi14AaABAg,lana de elza,1,0,
UgwSXNM_cthbePGfnGx4AaABAg,"Bu cür bəstəkar, bu cür səs niyə axi o şeirlərlə özünü o vəziyyətə salir. Bu bəstə elə çox müğəninin karyerasından daha üstündü",0,0,
UgzFFF_j-ge6pPh5Igp4AaABAg,Həmişə güldürən bu dəfə ağlada bilərmiş)),2,0,
UgyR15TOKKN43cy8zgN4AaABAg,"yalvariram, gəlmə sabah? yoxsa yalvariram gəlmə, sabah?",1,0,
UgxDA5vZPoYfwhR9cRF4AaABAg,Dekabr 2024 izləyənlər,0,0,
UgzJYWO5sv99xNIx2AR4AaABAg,"Bugun bu mahnini radioda ewitdim.geldim dinlemeye. Elza xanimi cox isteyirem ve coxda hormet edirem.siz cox yaxsi insansiz sadece indki dovr ireli getmek ucun insalarin aglini basindan alir. Deyerli qalin her zaman.❤❤. Sagliqinda qedrini bilin.bu mahni Meni 2008e aparir.her sey o ilde qaldi. Elza xanim bu mahniya qulaq asmiyanlar cox sey itirir, qulaq asanlar ise her seyini itirib.",9,0,❤❤
Ugw1q9w9lxl-gZEqLK54AaABAg,Elza xanım oxuduğu mikrafonu götümə soxsaydı bu qeder incitmezdi məni🥺😞,0,0,🥺😞
UgxvVoYYyA7QnNZZwwV4AaABAg,2024 dun cixmagina az qalıb bu son aglayarag qulağ asdıgim mahnı olsun 🥹,1,0,🥹
UgwtXU9413PsxQyyT5N4AaABAg,Şəkilə baxanda sanki gözlərinizdə kədər görsənir.,0,0,
Ugz6fxoE9IyeU7MZFdp4AaABAg,səsi qəşəydi axı,1,0,
Ugymf6QiqztSW9qBa8B4AaABAg,4:43 burasında ciddən havam çatmır o nədi elə,11,0,
UgzEP7pYzVYdRL3FTWV4AaABAg,👏🏻👏🏻👏🏻👏🏻,0,0,👏🏻👏🏻👏🏻👏🏻
UgyMo1wUn8FUHldWWG94AaABAg,"Bilmədən sonuncu dəfə görüşüb , sonuncu dəfə qucaqladıq bir birimizi, “Kaş bu vida səni məndən almayaydı”)))",0,0,
UgynN6_K-72LtaR_cDF4AaABAg,Həmişə güldürən bu dəfə ağltdı,0,0,
Ugxauc4CwySn0bMNBhZ4AaABAg,Son vida  07.12.2024,1,0,
UgxM940CtGt7vf_9Pgp4AaABAg,"Bax Bəstəkar, Müğənni sənətinə söz ola bilməz kas elə qalardı..",1,0,
UgzBMpD2As1Kb19kgkZ4AaABAg,1:09 hissəsindən çıxa bilmirəm 😢,65,1,😢
UgxmICiSE4LSrSQLdPF4AaABAg,Yaşayan en gozel bestekarlardan biri heyif ki bu zemanede senetle qabaga getmek imkansiz kimi bir weydi,0,0,
Ugzx3o0i_SmZlIIftKp4AaABAg,"Sənətçi üçün şoubiznes intihardı, sənəti öldürür. Avazınıza sağlıq. Ümidvaram ki, bir gün şoubiznesdən çəkiləcək və bizi bu kimi əsərlərdən məhrum qoymayacaqsınız.

Hörmətlər",48,0,
UgxPw12bejx6FptomgB4AaABAg,Elzanın sənətinə hər Adam çata bilməz!,0,0,
UgxO7q-KUfQlXRPeC954AaABAg,"""Bunu dinliyələr ya hər şeyini itirib, yada itirmək üzərədir...""🙂",3,0,🙂
Ugx7r6CrzA84yMG_Xzp4AaABAg,2026-cı ildə hələ də qulaq asan var?,8,1,
UgzHQQu7FwI5_nP5_Ep4AaABAg,Heyf Elzadan o şeirləri yazmağa sərf elədiyi enerjini belə bəstələrə sərf eləsəydi indi dünya şöhrətli ulduz idi,0,0,
UgwFmPfeu0s7S2XVujp4AaABAg,"Kim deyər ki, o şeirlər də Elza xanıma aiddi 😐(mahnını kim dinləsə yorumu bəyənər gəlib dinləyərəm🥲",0,0,😐🥲
UgzIJU68FMKxmJd3YxN4AaABAg,Durduq yere aşk acısı çekdim. 😂.,0,0,😂
UgyOxZcr4_ww4FDe6YB4AaABAg,Tikim ağzınızı şeirini oxuyan adamla bu eyni ola bilməzee,1,0,
Ugw5sYPhhaBxyUKontt4AaABAg,Bu mahnını ifa edən dahi bəstəkarın imdiki halı inasanı düşündürür. Kaş elə olduğu hörmətli bəstəkar kimi qalardı. Təəsüf,0,0,
UgzkCiJ2BZc9YlyWpNh4AaABAg,"Publika üçün etdiklərilə həqiqi düşüncələri, fikirləri, hissləri qarışdırılıb ona qeyri adlar qoyulur ancaq başını yastığa qoyanda fikirlərin onu boğduğuna əminəm. Hər kəs hansısa yollarla dəli olmamağa, həyatda qalmağa çalışır. Yaşamaq çətindir, ölmək də həmçinin. Əsas məsələ həqiqi insanlığımızı itirməməyimizdir. Dünya boş yerə tərsinə dönmədi, düzgün yoldan çıxdığımız üçün, bizə yol göstərmək üçün hər şey alt üst oldu. Müasirləşən hər bir gedişatı müşahidə edib, bu müasirliyin içində özümüzü hara qoyacağımızı bilməyimiz əsasdır.",0,0,
UgxOx5NkX6wLNpWMMLF4AaABAg,bu can kimə desin dərdin?,1,0,
UgwUDEVicqovauoNFIx4AaABAg,Elza xanım bunu bacarirsansa oxuda  içimiz dağılsın seirlerin başın burax❤❤,8,0,❤❤
Ugzm7yrOU928FDzBIpR4AaABAg,Kaş bu görüş olmayaydı kaş səni görməzdim,5,0,
Ugz3FOJpuFbm9Cj2szV4AaABAg,Kas bu gorus olmayaydi)),2,0,
UgxJGpYRDWlINeTNvv94AaABAg,Sende o videodaki yorumdan gəldin?,3,0,
Ugwu6sm2wVS3DNm_c214AaABAg,Elza  com 🔙,1,0,🔙
Ugxx6G5OBckj0O0SUhN4AaABAg,Gordu heçkes bele ifalara qulas asmir .oda tikim sizin agzinizi yazdi,500,8,
Ugy6M-_kVpEBkcCskX14AaABAg,Ehhh,1,0,
UgyjgjWOMlaJh2Ognj14AaABAg,Tikim sizin ağzınızı,1,0,
UgxkcfBMWMIdznsMq-94AaABAg,Bu möhtəşəm əsərdən necə tikim ağzınıza düşdü Elza xanım görəsən ?,2,0,
Ugxgt9drDO3FSpc3hjt4AaABAg,🚬🚬🚬,2,0,🚬🚬🚬
Ugz--ayPTQgAm4BTvQR4AaABAg,Super ifa super ses,2,0,
UgzrzsokZT2BhQVdvhN4AaABAg,Əvvəllər daha yaxşı idi😢,2,0,😢
UgxQ_QE7eNf_HyrP3rJ4AaABAg,"Elza xanim cox xais o seyir deydin şeyir olmuyan o yazilarnizi cirin atin benzin töküb yandrin bele gözəl mahnilar oxuyun bele sevilin olkəce sevneceyik şeyirlernize son qoysaz
Boyub geldik mu mahinin sozleri bize indi catir
Əladi.",1,0,
UgxeaCQAteTIX1ahiFx4AaABAg,"Bu səsə dəyər verməyən xalqımız vardı, Elza xanım lazım olanı etdi...",125,1,
Ugxk4ROtUF59FUMItWZ4AaABAg,"Elzadan bele bir tesir edici musiqi gozlemediyimiz kimi,mende onan ele seyler gozdemirdim........",6,0,
UgxJ1DePvvbiEoymJUF4AaABAg,2025-E son 30 gün amma helede yoxdu 🥲,1,0,🥲
Ugz9RU-KY0L59A8frdx4AaABAg,Bu sefər güldürmedin),1,0,
Ugz6ZJgnljR54SNCFaN4AaABAg,Möhtəşəm bestekar,3,0,
UgzncByIoHoe-67nPaB4AaABAg,Çox gözəlsiniz💖💕💞💗💓💐⚘️⚘️⚘️⚘️⚘️⚘️⚘️⚘️⚘️,2,0,💖💕💞💗💓💐
Ugyi_kgb_Vg_n8Syg_F4AaABAg,Tikim sizin ağzınızı deyen insanla bu eyni insan ola bilməz,5,1,
Ugxc3HkTQbAR7LGy83Z4AaABAg,2025-e gediriy yeginki azalar 2025-de qulaq asanlar,15,0,
UgwkSzc131cMtKE3tzh4AaABAg,Görün Elza xanımı Hardan Haraya keçid etməyə Vadar ediblər. Yaşadı gördü  məcburi başa düşdü və sonda bezdi  dedi Tikim sizin Ağzınızı.,0,0,
UgyzAD0UHIr1LsxHKVt4AaABAg,Elzanın abırlı mahnı oxduğu vqxtlar,0,1,
UgzWIUTgoe_EwGqN66x4AaABAg,Möhtəşəm,0,0,
UgxOvb4umkK5xJgvw6Z4AaABAg,Gözəl mətn gözəl musiqi,0,0,
UgwD2x7HGs0-LiUa5Bl4AaABAg,Adam buna qulaq asanda hər dəfə bir parçanı alıb aparır____,0,0,
Ugzeisza6_yXNyXPHMV4AaABAg,"Sonuncu defe görüş təyin etdik sentyabrın 10-u və bu mahnını qoşub reqs edib vidalaşdiq həyatımda keçirdiyim ən ağır gün idi
F.... 💔",9,2,💔
UgwOKuYcpaS2P3SpJ8t4AaABAg,"Çox təəsüf edirəm ki, bu vaxta kimi qulaq asmamışam buna.",25,1,
Ugz4vLtvH_plPGKEbTt4AaABAg,Oxusa daha hörmətli olar Vallah,0,0,
Ugzw5kpBby8PHwzr56B4AaABAg,Bu son Vida 04.11.24 heyatinda basqa birisi var imis.Onunla daha xosbext imis..Ozunden mugayet ol.Bu son Vida bu son Gorus.,0,0,
UgxJepL2mSKoGpM41f14AaABAg,hələm qulaq asan var,83,3,
Ugwxr_69gPnu4cft4Rp4AaABAg,Tiktokdan gelen,1,0,
UgyYClwYgu2hAc--k914AaABAg,Elza xanım şeir yazmasa çox qəlbləri fəth edər.🙏,1,0,🙏
UgxxanJFwxdU8OjAaLJ4AaABAg,gül kimi sənəti var Buna dua cadı eliyiblər,2,0,
Ugya_Qa9bNqjswLmGW14AaABAg,Kaş son görüş olamaydı😢,1,0,😢
UgwpZyENI73cgTzUFWJ4AaABAg,Elzanin aglini itirmeden qabaqki  hormetli vaxtlari,3,0,
UgxiOaM7jTkB_J2w8wJ4AaABAg,Elzanin şeirlerini anlamak ucun kafan Elzanin kafasi kadar gozel olmalidi,2,0,
UgxRZphDQS8K2q7SU-14AaABAg,Elza 💋💋💋❤❤👍👍👍👍👍👍👍,1,0,💋💋💋❤❤👍👍👍👍👍👍👍
UgwH6kWlrOz5FUiFcLB4AaABAg,❤❤❤❤❤❤❤👍👍👍👍👍👍👍,1,0,❤❤❤❤❤❤❤👍👍👍👍👍👍👍
UgwcSbUl9IeKI2VXTNN4AaABAg,elza xanımın kefli isgəndər kimi olduğunu düşünən tək mən deyiləm məncə,2,0,
Ugx1_uw5YlaloziBy_l4AaABAg,Yil olmus 2024 ben hala bu sarkiyi dinliyorum,18,1,
UgwVZrIHGvS4yz-pkUh4AaABAg,Bu son vidaa bu son vida buuu son goruş 😢😢😢😢😢😢😢😢😢😢😮,0,0,😢😢😢😢😢😢😢😢😢😢😮
Ugz2ttyrIld6J38ttpB4AaABAg,Sağ ol Elza 🤲🤝💐,1,0,🤲🤝💐
UgwOY2_LyeXS1ERGQrV4AaABAg,Tiktokdan,4,1,
UgzfHENm_e0jGiwPpst4AaABAg,"Bu son vida,bu son görüş..",8,0,
Ugy2ptAG0eYWBPb7Wy14AaABAg,Super 👍🏻👍🏻👍🏻,0,0,👍🏻👍🏻👍🏻
UgxuCitdicoXRFeRA1B4AaABAg,Elza xanım bundan sonra 50 il oxumasa yenə bu bizə yetər..,2,0,
Ugx55SiTkpLUhWrn0rR4AaABAg,👍🏿👍🏿👍🏿👍🏿,0,0,👍🏿👍🏿👍🏿👍🏿
UgzdzPY-CRLRz31DGV94AaABAg,Bi dene bu mahninin xetrine hormet qoyuruq sene ograsdi yoxsa 1 kopuyluy deyl seirlerin 😂,12,0,😂
UgwYC-WKdGmnSyY3aQ54AaABAg,Son görüş(,4,0,
Ugx8lxCcUxn_6x4htZZ4AaABAg,💔,0,0,💔
Ugw6V2SmVpj2jqXU4gl4AaABAg,2026 hələ dinləyən var?,5,1,
Ugyi369VgdcLDMwENNd4AaABAg,Yalvarıram gəlmə sabah(əsgərə gedir sabah),5,0,
UgwMTE5Ou5cO9R-hSql4AaABAg,Elza xanım çox xahiş edirəm bu cür mahnılarınızın davamı gəlsin ancaq şairlik etməyin sizi çox istəyirəm,3,0,
Ugy_oraJfT4K9yMfprR4AaABAg,Əvvəllər bu elzadan oqədər xoşum gəlirdiki görnüşü geyimi sadəliyi bu gic nə yedie axı bu hala düşdü,1,0,
UgxJ3UBx_yjugO0rQ7B4AaABAg,"Bəlkə Elza xanımıda daha çox verlişlərə çağırsaydılar daha çox tanınardı❤😢
😊",0,0,❤😢😊
UgzcaexB7M0g6wAocCJ4AaABAg,Super heyf zaman geri dönmür,1,0,
UgyYhZXbeVyfKiyXDyd4AaABAg,"Her gün dinleyenler,her günü son veda,son görüş gibi yaşayanlar ? 😔",2,0,😔
UgwwW2P_2x2HTQh3gdF4AaABAg,Elzanın axır ki normal mahnısını görmək qismət oldu:),1,0,
UgzSftk_UXD4hNSQdul4AaABAg,Coh howum gelir bu mahnidan.,0,0,
Ugz1PrcbKK33tytgsHd4AaABAg,Hür itim hürdən sora buna hazır deyildik ay elza melim,3,0,
UgyM14Pflm253jZBrtZ4AaABAg,Bu musigini mənə qulağ asdırarağ əlimdən son dəfə tutarağ 18.09 bərabər ayrılıq qərarı verdik çox çətindir bilirsən ? coxu sheyi bir yashadigin bir insanla aylarini onunla kecirdiyin her zaman her aninda yanindayam sozlerinden sonra hersheye ragmen sozlerinden sonra ayrilmag gunlerde sevirem sozlerini deyerek adi bir sohsohbete pis olurdum indi halimi tesevvur et )) namazlarimda dualarim eksik olmurdu Allahdan qismetim olsun deye dua edirdim onun uchun herkesden yaxin idi mene ailemle qalmagima baxmayarag ailemden bele sonra ne oldu ? Aileler narazi istemediler onunda ailesi menimde ailem ve bitdi ) nece oyresecem sensizliye? Hee ? De mene nece duzelecem  he ? ((  2:27 💔,3,2,💔
UgzVRP4DOM5292au3ax4AaABAg,2024.09.20 ❤,0,0,❤
UgxYg67yME4j9IORzVl4AaABAg,Mohtesem musiqi ve ifa,0,0,
UgwjeLnbr9g_qS50AtJ4AaABAg,Rippin Manors,0,0,
Ugzmsec1gF8VnrDbTHl4AaABAg,Vallah gül kimi bəstəkarsan da ay kül baş o gic-gic şeylər nədi yazıb özünü biyabır edirsən,1,0,
Ugyaif2PCvIzhS-GGhB4AaABAg,Baxin bu sözləre bu musiqiyə indi yazdigi şeirlərdən illər önce yazilıb  amma Elza xanım indi yazdığı şeirleri lağa qoyurlar belke özü bilərkdən bele şeirler yazir yəqin ki  bele əsərlər çox insanlara catmir!,2,0,
UgwJiLH3YKRE-19X7q54AaABAg,Bu bele yaxsi oxuyur.amma qic qic seirleriynen zibolin cixardir😂,2,0,😂
UgxU0JxUrFYV4-ESY054AaABAg,Bu mahnıya uşaq vaxtı qulaq asmışam ama heçnə başa düşmürdüm demək olar ki .. İndi böyüyüb daha yaxşı başa düşürəm bu sözləri 😢😢,3,0,😢😢
Ugwyt9Hu8_QzU4-eFOJ4AaABAg,1:09,1,0,
UgzIk42KVAcG8cmsdLh4AaABAg,"Salam, 2017-dən 7 İl Keçib. Sağolun.",3,0,
UgyYkUJ9GNf9V6JMihJ4AaABAg,Ayrılıkları sevmiyorum 😢,0,0,😢
UgwcrRqXRUIu3CRfGP54AaABAg,bu gun son gorush oldu((,0,0,
UgyXakpIoZ2HFH91v7V4AaABAg,Instagramda paylaşilan videodan gelenler❤,1,1,❤
UgxwyXDqXQxFXT_MCkt4AaABAg,O qədər gözəldirkii mahnı🫠,1,0,🫠
Ugz6iwJdxKvwgiANBm54AaABAg,"Ən pisi də o görüşün son görüş,son vida olacağını bilməmək idi🥀Biraz gec olacaq... Amma keçəcək ... 😓💔🥀",3,0,🥀😓💔🥀
Ugze8IZQNSMmhZpY3GZ4AaABAg,👏🏻,0,0,👏🏻
UgwLWpEG49kBCjRcaPZ4AaABAg,💔,0,0,💔
UgwMcmrvYC8TSA8ghat4AaABAg,Lelia Crest,0,0,
UgyIDn38Yjlbmftq5DN4AaABAg,Marian Forks,0,0,
Ugxm0XM7Ps3BWJLVOOp4AaABAg,Carroll Rest,0,0,
Ugxy3mCQjYh9okfO0rV4AaABAg,"Keşkə belə olmayaydı, keşkə ayrılmayaq. Səni çox sevirəm. Həmdə çox. Ayrılıq, bilirəm ayrılacağıq, nə mən addım atacam nə sən addım atacaqsan. Amma mən səni çox sevdim , indide sevirəm.  32 illik həyatımda sevmədim heç bir kəsi səni sevdiyim kimi. Bil bunu. Bilmirəm bir gün oxuyarsan bunu yoxsa yox. Çıxar qarşına bəlkə 1 saat sonra , bəlkə 1 ay sonra bəlkə 1 il bəlkə 10 il bəlkə heç bir zaman. Nəvaxt çıxsa bilki o an səni hələ də bugün ki qədər sevirəm. 02.09.2024 
12.11.23-.....",1,3,
Ugz8M4W3JXl-Vhkqf7x4AaABAg,Sesi var amma oxumur)),1,0,
Ugz7shioKCj-quQB5uJ4AaABAg,Ay blyaa,0,0,
Ugz6dUBWout9M3jeq_h4AaABAg,Ayrildigin sevgilinin seni xatirlamamasi 💔,0,0,💔
UgwArMsNFSh10f0unht4AaABAg,İnsan nəfsinə agir gələn.xösbəxtliyinin açarıdir.allah sizə can sagligi versin,1,0,
Ugzo0Xwl1pz07_nuO3p4AaABAg,Çox təsirli mahnıdır. Usaq vaxtı TV-də bu mahnı gedende heçnə başa düşmürdüm. İndi böyüdüm həyatın çətinliyini anladım və mahnını derk etdim. Kaş uşaq qalardım..,4,0,
UgwfYqFUrStzCiNnMzZ4AaABAg,Elza anavı sikim bu nə mahnıdı ağlatdı məni),1,0,
UgyPyOelZfAyy5NkiF14AaABAg,Ürəyim❤😂🎉😮,0,0,❤😂🎉😮
UgzVqb6IKWz8Hr4mII54AaABAg,Elzaseyçahan❤🎉😊❤,0,0,❤🎉😊❤
Ugwt9M4om7uOVhZ0VrZ4AaABAg,Elmira❤🎉😮😊😮,0,0,❤🎉😮😊😮
Ugwlm0y4HvySxuimvqB4AaABAg,Bele gozel bir eseri olan insanin ozunu bu veziyyete salmasi insani heqiqeten cox üzür,1,0,
Ugwd9IMZIzhvOXi18SF4AaABAg,Kaş bu görüş olmayaydı 🌹🍷,1,0,🌹🍷
Ugy2jcVbmiBAcAMvEQx4AaABAg,Şeirlərindən çox çox yaxşıdı şukur bunada,0,0,
UgwsFtR843pCAvEfFvl4AaABAg,"Tik-tok mik tok bilmirem men. 30 yashim var. Elza xanimin bu mahnisini ilk eshidende 8-9 yasim olardi. O vaxtdan mahnisinin da, senetinin de heyraniyam. Azerbaycan incesenetinde deyeri bilinmeyen, amma en cox istedadi olan insanlardan biridir. Musiqi ise sanki hec olmadigin hadisenin icine salib, hec yasamadigin duygulari yasadir sene. Hec kesle ayrilmamisan, amma o ayriligi her huceyrende hiss edirsen dinledikce. Bax esl senet budur 👏👏👏",7,1,👏👏👏
UgzqOkyjMdsKIeF1Dwl4AaABAg,Elzanin senet eseri,0,0,
Ugzjhf83vJDSwBOiCQp4AaABAg,2024 izləyici : bu gözəl əsər olub ❤😊,3,0,❤😊
UgzDIUYmRaB-Tafx_EF4AaABAg,İbrahim(təzə otaq yoldaşımız) də bəyəndi.İmza:Ceyhunun profilindən yazan Murad,1,0,
Ugxb94sTtaJtCM69_Dd4AaABAg,Elmira❤😂🎉😂❤,0,0,❤😂🎉😂❤
UgyW0dX3J3FlY5pL7wp4AaABAg,Kaş bu görüş olmayaydı.... 😏,1,0,😏
Ugx11vrxy9qTdghBn1t4AaABAg,Bu mahnı pecatdl...,0,0,
Ugy2sDoG9WupcIWASvV4AaABAg,Belə dəyər görmədi axı,1,0,
UgzB5ukuD93ZFmPgv0V4AaABAg,"Elza xanım şeirləri travmalı, insanlar üçündür o, qədər sözlər var insanlar qəlbinde ama susular Elza xanim onlar hiss ederek yazır qarmaqarışıq şeirlərdə insanlara realıq deyir",2,0,
UgznGYDq3AK0Ec_Obnx4AaABAg,"Nə çox vidalar oldu həyatımızda, sağollaşanda arxasına belə dönüb özünə yaxşı bax deyən olmadı, ayağa durmaq çətin oldu,hələ də çətindi ama xəyallarımız var, heç kimə görə deyil, özümüzə görə ayağa qalxmalıyıq🙂❤️‍🩹",1,0,🙂❤🩹
UgwoHWR8m682lRtfxtZ4AaABAg,Belkede seirlerini biz basa dusmuruk onlarda boyuk mena dasiyir,2,0,
UgxpmRZJSMuhGs82TIN4AaABAg,"Son dəfə olur bəzi şeylər;
son dəfə keçilir bir yoldan, son dəfə görülür bir üz, son dəfə eşidilir bəzi səslər, ilk və son dəfə sevir bəzən insan. Ən pisi də, son dəfə olduğunu bilə-bilə vida edirsən birinə.. 🎧❤️‍🩹",4,0,🎧❤🩹
UgxdqITpiqV6QjctMPd4AaABAg,Elza xanımın sesi qesengdi amma seyir yerine mahnı ifa etse qesen olar,2,0,
UgyhAcOCzWv4JIqEgKF4AaABAg,?,0,0,
UgxKyDjxxO8l9EXnfZd4AaABAg,"Yalvarıram, gəlmə sabah ""ayrılığın"" olub ""agah""",1,0,
Ugz0jSDPFmYm7QsqsAx4AaABAg,6deqiqe 60 yaşdan hormetlidi,2,0,
UgwQpHcHcHMtGxW3nTl4AaABAg,"***
Açılmasın, qoy, bu səhər,
Gətirəcək mənə kədər.
Ürəyimi söküb didər
Bu son vida, bu son görüş…
Acı xatirələr qalacaq,
Yenə qəlbim dolacaq,
Səni məndən qoparacaq
Bu son vida, bu son görüş…

Nəqarət:
Yalvarıram, gəlmə sabah,
Ayrılığın olub agah,
İşlədəcək böyük günah
Bu son vida, bu son görüş.
Kaş, bu görüş olmayaydı,
Günlərimiz solmayaydı,
Səni məndən almayaydı
Bu son vida, bu son görüş.

Böylə dərdə kim dözəcək?
Dərdim qəddimi əyəcək,
Əlimi səndən üzəcək
Bu son vida, bu son görüş.
Bu can kimə desin dərdin?
Qırma belin sən bu mərdin,
Məni ondan sən döndərdin,
Bu son vida, bu son görüş.

Açılmasın, qoy, bu səhər,
Gətirəcək mənə kədər.
Ürəyimi söküb didər
Bu son vida, bu son görüş…
Darıxıram, çatmır havam,
Dağılacaq sabah yuvam,
Tutacaqdır mənə divan
Bu son vida, bu son görüş.

***",4,0,
UgyY7Z-sLlWCWjXOp3R4AaABAg,Ekran Niyə Bulanıq Oldu 🥲,1,0,🥲
UgyKNn3lgftO9Ouw8fV4AaABAg,Bu mahnını eşidəndə inanamadım bunu bu yazıb oxuyub.,0,0,
UgwqgRgvYEWm0PX-l-d4AaABAg,Bu gecə və mən aktyoram mahnıları da əladır,0,0,
Ugyw8s1gg3EoNHk_YVJ4AaABAg,Her ayrılığımız zor oldu yine gelirsen bu sefer toparlanmayacağımı biliyorum ne kadar yalvarsam da gelme diye içimde hep olan o umut mahvedecekse de gelsin demekten vazgeçmiyor ben bu hayatta bir sana yenilmeyi seçiyorum sanırım bunlar sana asla söylemeyeceğim satırlarr,0,1,
UgywkCwQ2GhUFzvqVCl4AaABAg,Kas seni tanimasaydim heyif her seye gore cox heyif,0,0,
Ugya6HMGasqzT4vlwut4AaABAg,Doğumun gününüz mübarek gözel Elzamız senetkarımız❤️🌹,0,0,❤🌹
UgyYw5eFducK1pzKz794AaABAg,Shedevr😢,0,0,😢
UgzkTIknLfc15VgvWrN4AaABAg,"Elza Xanım kimi sənətkar heç bir zaman olmayacaq, Sənət eşqiylə dəli olan Qadın!❤🎉",0,0,❤🎉
UgxRbzXTYHggDxJxbyF4AaABAg,Bir mahnini bitmemesini istiyirsen bax o mahni budu. Super Elza xanim,0,0,
UgyAO0Nv3YTNX0woPrZ4AaABAg,Son olduğunu bilsə idik kaşş... Son olmadan sonumuz gəldi :(,0,0,
UgxEwBDOONoqE1G23kx4AaABAg,Her defe dinleyende mehv ol!,0,0,
UgzJ6Pu2WH9t_M9HNIV4AaABAg,"Bu son vida,  bu son görüş ...",0,0,
UgyGKsSJJuYn-W9v7Q54AaABAg,"Elza xanım həm çox gözəl xanımdır,həm də gözəl sənətkardır.❤",0,0,❤
Ugzafzkq69hBUiaE5Kp4AaABAg,❤❤❤❤,0,0,❤❤❤❤
UgwKGyjL-CuJqAGyDFp4AaABAg,❤Deyirlər özün qoyub gijliyə falan… Ay camaat bu qadın çox ağıllıdır. Bizim İnsanlar sənətkara yox gic şeylərə baxır deyə bu da çörəyin qazanır da🤷‍♂️,2,0,❤🤷♂
Ugy18Cpye8g6-x7dr4N4AaABAg,yadima salin arada gelim gulag asim,2,0,
UgxcvMc2rlNd2Y_0gDh4AaABAg,Elza xanımı belə mahnılarına bağışlayırıq😇👍,1,0,😇👍
Ugw_oQFyYZ96u5NA5814AaABAg,Bundanda yaxşı mahnı gördük😅,0,0,😅
UgwM-BvcU9ZJJA0zXOV4AaABAg,Nece ozunu ititdi bu qadin...,0,0,
Ugw-MuQovYqopC9Zgnp4AaABAg,"Eh həyat sən nə qəribəsən. Bir vaxtlar iş yerinin qabağindan kecəndə gedib baş cəkərdim indi isə qabağindan səssizcə kecirəm. Deyəcək cox söz var, anlayacağ az insan.",1,0,
UgwzB27UdOgqdqbArZp4AaABAg,Tik tokdan gələn sənədə Salam,1,0,
Ugy4K6Q4XVK_9YSMlGN4AaABAg,Eh..cox gozel mahnidi ..,0,0,
UgzuAA4d-g4amU0Bcq54AaABAg,"Elza xanimi usaqliqdan beri sevirem, mahnilari cox gozel, hezin, düsündürücü. Nedense bele mahnilar artiq esitmirik, darixiriq
Mence siz ancaq mahnilar besteleyin..",1,0,
Ugy_e8-48t8GXBg9mlN4AaABAg,Heyif,3,0,
UgyjT6TPzR72k6N5uPN4AaABAg,1:08  Bəlkədə bizim mahnımız budur 💔🥀Son vida son görüş 👤,19,0,💔🥀👤
Ugz4K5tnwUG4iw3uMZl4AaABAg,Rehmətlik anamin en sevdiyi mahnilardan biri bu gun bu mahanini senin için sesləndirdim ana,108,2,
Ugzqz5R5zc1uGX33Cd94AaABAg,VAROLUN ELZA XANIM BU SIZIN WAH ESERINIZDIR!,3,0,
UgxaaRGlEHWMNIuTWjh4AaABAg,2024 hele qulaq asan var?,860,34,
Ugxk9jBrHPMHKe8BkUp4AaABAg,Bu gözəlikdə səsi var bəs niyə o qədər gic şeirlər yazıb gözlərdən duşurki cəmiyətdə bir səviyəsi var idi,2,0,
UgyJDhzFKp5m7Sq11up4AaABAg,❤️,1,0,❤
UgzyQk15pglcNtziDoF4AaABAg,Elzanın elza olduğu vaxtlar,2,0,
UgxxaUHrlU6syl5LUdd4AaABAg,M,3,0,
